,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
13,13,236550,Velo29 Winter Series 2021 Round 4 (Cancelled),06/02/21,Sat,Closed Circuit,6 Feb 21,13:00,E/1/2/3/4 Heat 1,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
14,14,236550,Velo29 Winter Series 2021 Round 4 (Cancelled),06/02/21,Sat,Closed Circuit,6 Feb 21,14:00,E/1/2/3/4 Heat 2,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
16,16,237375,Telenet Superprestige - Middelkerke (UCI/C1),06/02/21,Sat,Cyclo-Cross,6 Feb 21,01:00,Elite Women,International,,
18,18,229043,MG Writtle Cross-Eastern League Round 16 (Cancelled),07/02/21,Sun,Cyclo-Cross,7 Feb 21,14:45,Senior and Junior Men,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
19,19,229043,MG Writtle Cross-Eastern League Round 16 (Cancelled),07/02/21,Sun,Cyclo-Cross,7 Feb 21,12:45,Veteran Men 40-49,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
20,20,229043,MG Writtle Cross-Eastern League Round 16 (Cancelled),07/02/21,Sun,Cyclo-Cross,7 Feb 21,11:15,Veteran Men 50-59 and Vet 60+,Category B,CX Band 3 (Pre Sept 2023),"Vet 50-59, Vet 60+"
21,21,229043,MG Writtle Cross-Eastern League Round 16 (Cancelled),07/02/21,Sun,Cyclo-Cross,7 Feb 21,13:45,"Junior, Senior, Vet 40, Vet 50 and Vet 60+ Women",Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
22,22,229043,MG Writtle Cross-Eastern League Round 16 (Cancelled),07/02/21,Sun,Cyclo-Cross,7 Feb 21,09:50,Under 12s Boys and Girls,Under 12,,Under 12
23,23,229043,MG Writtle Cross-Eastern League Round 16 (Cancelled),07/02/21,Sun,Cyclo-Cross,7 Feb 21,09:30,Under 10s Boys and Girls,Under 12,,Under 12
24,24,229043,MG Writtle Cross-Eastern League Round 16 (Cancelled),07/02/21,Sun,Cyclo-Cross,7 Feb 21,10:15,Youth U16 & U14 Boys and Girls,Category B,CX Band 3 (Pre Sept 2023),"Youth U14, Youth U16"
26,26,237376,X²0 badkamers Trofee - Krawatencross (UCI/C1),07/02/21,Sun,Cyclo-Cross,7 Feb 21,01:00,Elite Men,International,,
27,27,237376,X²0 badkamers Trofee - Krawatencross (UCI/C1),07/02/21,Sun,Cyclo-Cross,7 Feb 21,01:00,Elite Women,International,,
29,29,237423,Tour de la Provence (2.Pro),14/02/21,Thu,Road,11 Feb 21,01:00,Stage 1,Foreign National,,
30,30,237423,Tour de la Provence (2.Pro),14/02/21,Thu,Road,12 Feb 21,01:00,Stage 2,Foreign National,,
31,31,237423,Tour de la Provence (2.Pro),14/02/21,Thu,Road,13 Feb 21,01:00,Stage 3,Foreign National,,
32,32,237423,Tour de la Provence (2.Pro),14/02/21,Thu,Road,14 Feb 21,01:00,Stage 4,Foreign National,,
33,33,237423,Tour de la Provence (2.Pro),14/02/21,Thu,Road,14 Feb 21,01:00,Final Classification,Foreign Regional,,
35,35,235800,Manchester Regional Track League First Division 2021 #6 (Cancelled),12/02/21,Fri,Track League,12 Feb 21,19:30,J1/2/3/4/W,Regional C,,"1st, 2nd, 3rd, 4th"
36,36,235800,Manchester Regional Track League First Division 2021 #6 (Cancelled),12/02/21,Fri,Track League,12 Feb 21,19:30,U16/U14(Min 14),Youth Only,,"A, B"
38,38,237425,National Road Championships - New Zealand (UCI/CN),14/02/21,Fri,Road,14 Feb 21,01:00,Elite Men - Road Race,Foreign National,,
40,40,233755,"Vags ""Fun at the Farm"" Round 3 (Cancelled)",13/02/21,Sat,MTB XC,13 Feb 21,10:30,Under 8's & Under 10's,Go-Ride Racing,,
41,41,233755,"Vags ""Fun at the Farm"" Round 3 (Cancelled)",13/02/21,Sat,MTB XC,13 Feb 21,11:00,Under 12's & Under 14's,Go-Ride Racing,,
43,43,235970,Miche West Thames League RND 1 (Cancelled),13/02/21,Sat,Closed Circuit,13 Feb 21,15:20,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
44,44,235970,Miche West Thames League RND 1 (Cancelled),13/02/21,Sat,Closed Circuit,13 Feb 21,14:20,3rd Cat only,Regional C+,Band 5,3rd
45,45,235970,Miche West Thames League RND 1 (Cancelled),13/02/21,Sat,Closed Circuit,13 Feb 21,13:30,4th Cat only,Regional C+,Band 5,4th
47,47,237427,cross Eeklo (UCI/C2),13/02/21,Sat,Cyclo-Cross,13 Feb 21,01:00,Elite Men,International,,
48,48,237427,cross Eeklo (UCI/C2),13/02/21,Sat,Cyclo-Cross,13 Feb 21,01:00,Elite Women,International,,
50,50,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,13:00,Race 1 - 'Get Jewson Cross',Non-Ranking,,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women, Youth"
51,51,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,14:30,Race 2 - 'Get Outta My Jewson Way',Non-Ranking,,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women, Youth"
52,52,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,12:00,U16 Boys,Go-Cross,,Youth U16
53,53,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,12:00,U16 Girls,Go-Cross,,Youth U16
54,54,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,12:00,U14 Boys,Go-Cross,,Youth U14
55,55,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,12:00,U14 Girls,Go-Cross,,Youth U14
56,56,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,11:00,Under 12 Boys,Go-Cross,,Under 12
57,57,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,11:00,Under 12 Girls,Go-Cross,,Under 12
58,58,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,11:00,Under 10 Boys,Go-Cross,,Under 12
59,59,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,11:00,Under 10 Girls,Go-Cross,,Under 12
60,60,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,10:30,Under 8 Boys,Go-Cross,,Under 12
61,61,233846,Torbay VeloPark Cyclo-Cross 2020 (Cancelled),14/02/21,Sun,Cyclo-Cross,14 Feb 21,10:30,Under 8 Girls,Go-Cross,,Under 12
63,63,237426,Clasica de Almeria (UCI/1.Pro),14/02/21,Sun,Road,14 Feb 21,01:00,Elite Men,Foreign National,,
65,65,237429,X²0 badkamers Trofee - Brussels Universities Cyclocross (UCI/C1),14/02/21,Sun,Cyclo-Cross,14 Feb 21,01:00,Elite Men,International,,
66,66,237429,X²0 badkamers Trofee - Brussels Universities Cyclocross (UCI/C1),14/02/21,Sun,Cyclo-Cross,14 Feb 21,01:00,Elite Women,International,,
68,68,235802,Manchester Regional Track League First Division 2021 #7 (Cancelled),19/02/21,Fri,Track League,19 Feb 21,19:30,J1/2/3/4/W,Regional C,,"1st, 2nd, 3rd, 4th"
69,69,235802,Manchester Regional Track League First Division 2021 #7 (Cancelled),19/02/21,Fri,Track League,19 Feb 21,19:30,U16/U14(Min 14),Youth Only,,"A, B"
71,71,237483,53ème Tour des Alpes Maritimes et du Var (UCI/2.1),21/02/21,Fri,Road,19 Feb 21,01:00,Stage 1,Foreign National,,
72,72,237483,53ème Tour des Alpes Maritimes et du Var (UCI/2.1),21/02/21,Fri,Road,20 Feb 21,01:00,Stage 2,Foreign National,,
73,73,237483,53ème Tour des Alpes Maritimes et du Var (UCI/2.1),21/02/21,Fri,Road,21 Feb 21,01:00,Stage 3,Foreign National,,
74,74,237483,53ème Tour des Alpes Maritimes et du Var (UCI/2.1),21/02/21,Fri,Road,21 Feb 21,01:00,Final Classification,Foreign National,,
76,76,236498,Miche West Thames League RND 2 (Cancelled),20/02/21,Sat,Closed Circuit,20 Feb 21,15:20,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
77,77,236498,Miche West Thames League RND 2 (Cancelled),20/02/21,Sat,Closed Circuit,20 Feb 21,14:20,3rd Cat only,Regional C+,Band 5,3rd
78,78,236498,Miche West Thames League RND 2 (Cancelled),20/02/21,Sat,Closed Circuit,20 Feb 21,13:30,4th Cat only,Regional C+,Band 5,4th
80,80,237496,Waaslandcross (UCI/C2),20/02/21,Sat,Cyclo-Cross,20 Feb 21,01:00,Elite Men,Under 12,,
81,81,237496,Waaslandcross (UCI/C2),20/02/21,Sat,Cyclo-Cross,20 Feb 21,01:00,Elite Women,International,,
83,83,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,21 Feb 21,01:00,Stage 1,Go-Race,,
84,84,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,22 Feb 21,01:00,Stage 2,Foreign National,,
85,85,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,23 Feb 21,01:00,Stage 3,Foreign National,,
86,86,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,24 Feb 21,01:00,Stage 4,Foreign National,,
87,87,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,25 Feb 21,01:00,Stage 5,Foreign National,,
88,88,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,26 Feb 21,01:00,Stage 6,Go-Race,,
89,89,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,27 Feb 21,01:00,Stage 7,Foreign National,,
90,90,237495,UAE Tour (UCI/2.UWT),27/02/21,Sun,Road,27 Feb 21,01:00,Final Classification,Foreign National,,
92,92,237497,Internationale Sluitingsprijs Ostmalle (UCI/C1),21/02/21,Sun,Cyclo-Cross,21 Feb 21,01:00,Elite Men,International,,
93,93,237497,Internationale Sluitingsprijs Ostmalle (UCI/C1),21/02/21,Sun,Cyclo-Cross,21 Feb 21,01:00,Elite Women,International,,
95,95,235804,Manchester Regional Track League First Division 2021 #8 (Cancelled),26/02/21,Fri,Track League,26 Feb 21,19:30,J1/2/3/4/W,Regional C,,"1st, 2nd, 3rd, 4th"
96,96,235804,Manchester Regional Track League First Division 2021 #8 (Cancelled),26/02/21,Fri,Track League,26 Feb 21,19:30,U16/U14(Min 14),Youth Only,,"A, B"
98,98,236499,Miche West Thames League RND 3 (Cancelled),27/02/21,Sat,Closed Circuit,27 Feb 21,15:20,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
99,99,236499,Miche West Thames League RND 3 (Cancelled),27/02/21,Sat,Closed Circuit,27 Feb 21,14:20,3rd Cat only,Regional C+,Band 5,3rd
100,100,236499,Miche West Thames League RND 3 (Cancelled),27/02/21,Sat,Closed Circuit,27 Feb 21,13:30,4th Cat only,Regional C+,Band 5,4th
102,102,237579,Faun-Ardèche Classic (1.Pro),27/02/21,Sat,Road,27 Feb 21,01:00,Elite Men,Foreign National,,
104,104,237580,Omloop Het Nieuwsblad Elite (UCI/UCIWT),27/02/21,Sat,Road,27 Feb 21,01:00,Elite Men,Foreign National,,
106,106,237586,Omloop Het Nieuwsblad-vrouwen elite / Circuit Het Nieuwsblad-Femmes Elite (UCI/1.Pro),27/02/21,Sat,Road,27 Feb 21,01:00,Elite Women,Foreign National,,
108,108,237743,Copa Catalana Internacional BTT + UCI Junior Series XCO (UCI/HC),28/02/21,Sat,MTB XC,27 Feb 21,01:00,Elite Women,MTB International B,,
110,110,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,09:15,Under 10 Boys and Girls,Under 12,,Under 12
111,111,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,09:45,Under 12's Boys and Girls,Under 12,,Under 12
112,112,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,10:30,Youth Boys Under 16,Go-Cross,,Youth U16
113,113,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,10:30,Youth Girls Under 16,Go-Cross,,Youth U16
114,114,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,10:32,Youth Boys Under 14,Go-Cross,,Youth U14
115,115,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,10:32,Youth Girls Under 14,Go-Cross,,Youth U14
116,116,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,11:30,Veterans 40-49,Non-Ranking,,Vet 40-49
117,117,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,12:45,Women,Non-Ranking,,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+, Women"
118,118,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,12:45,Junior Women,Non-Ranking,,Junior
119,119,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,14:00,Veterans 50+,Non-Ranking,,Vet 50-59
120,120,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,15:15,Seniors,Non-Ranking,,Senior
121,121,232085,Pedalon / NHRC Cyclo cross race (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,15:15,Juniors,Non-Ranking,,Junior
123,123,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,13:00,Standard 'Get Jewson Cross' Race,Non-Ranking,,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women, Youth"
124,124,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,14:30,Elite 'Get Outta My Jewson Way' Race,Non-Ranking,,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women, Youth"
125,125,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,12:00,U16 Boys,Non-Ranking,,Youth U16
126,126,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,12:00,U16 Girls,Non-Ranking,,Youth U16
127,127,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,12:00,U14 Boys,Non-Ranking,CX Band 4 (Pre Sept 2023),Youth U14
128,128,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,12:00,U14 Girls,Non-Ranking,,Youth U14
129,129,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,11:00,Under 12 Boys,Under 12,,Under 12
130,130,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,11:00,Under 12 Girls,Under 12,,Under 12
131,131,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,11:00,Under 10 Boys,Under 12,,Under 12
132,132,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,11:00,Under 10 Girls,Under 12,,Under 12
133,133,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,10:30,Under 8 Boys,Under 12,,Under 12
134,134,235064,Escot Superprestige Cyclo-Cross 2021 (Cancelled),28/02/21,Sun,Cyclo-Cross,28 Feb 21,10:30,Under 8 Girls,Under 12,,Under 12
136,136,237587,Royal Bernard Drome Classic (UCI/1.Pro),28/02/21,Sun,Road,28 Feb 21,01:00,Elite Men,Foreign National,,
138,138,237588,Kuurne - Bruxelles - Kuurne (UCI/1.Pro),28/02/21,Sun,Road,28 Feb 21,01:00,Elite Men,Foreign National,,
1,1,237605,Le Samyn des Dames (UCI/1.1),02/03/21,Tue,Road,2 Mar 21,01:00,Elite Women,Foreign National,,
3,3,237613,Le Samyn (UCI/1.1),02/03/21,Tue,Road,2 Mar 21,01:00,Elite Men,Foreign National,,
5,5,237618,Trofeo Laigueglia (UCI/1.Pro),03/03/21,Wed,Road,3 Mar 21,01:00,Elite Men,Foreign National,,
7,7,235805,Manchester Regional Track League First Division 2021 #9 (Cancelled),05/03/21,Fri,Track League,5 Mar 21,19:30,1/2/3/4/W,Regional C,,"1st, 2nd, 3rd, 4th"
8,8,235805,Manchester Regional Track League First Division 2021 #9 (Cancelled),05/03/21,Fri,Track League,5 Mar 21,19:30,U16/U14(Min 14),Youth Only,,"A, B"
10,10,237713,Strade Bianche (UCI/1.WWT),06/03/21,Sat,Road,6 Mar 21,01:00,Elite Women,Go-Race,,
12,12,237714,Strade Bianche (UCI/1.UWT),06/03/21,Sat,Road,6 Mar 21,01:00,Elite Men,Foreign National,,
14,14,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,09:30,Under 10 Boys & Girls,Under 12,,Under 12
15,15,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,09:50,Under 12 Boys & Girls,Under 12,,Under 12
16,16,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,10:35,Under 16 Boys,Category A,CX Band 3 (Pre Sept 2023),Youth U16
17,17,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,10:35,Under 16 Girls,Category A,CX Band 3 (Pre Sept 2023),Youth U16
18,18,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,10:36,Under 14 Boys,Category A,CX Band 3 (Pre Sept 2023),Youth U14
19,19,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,10:36,Under 14 Girls,Category A,CX Band 3 (Pre Sept 2023),Youth U14
20,20,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,14:45,Senior & U23 Men,Category A,CX Band 3 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
21,21,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,11:20,Junior Men,Category A,CX Band 3 (Pre Sept 2023),Junior
22,22,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,11:20,Veteran Men 40-49,Category A,CX Band 3 (Pre Sept 2023),Vet 40-49
23,23,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,13:45,Veteran Men 50+,Category A,CX Band 3 (Pre Sept 2023),"Vet 50-59, Vet 60+"
24,24,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,12:20,Women,Category A,CX Band 3 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
25,25,224330,Andover Supercross (Cancelled),07/03/21,Sun,Cyclo-Cross,7 Mar 21,12:20,Junior Women,Category A,CX Band 3 (Pre Sept 2023),Junior
27,27,237712,Trofej Poreč - Poreč Trophy (UCI/1.2),07/03/21,Sun,Road,7 Mar 21,01:00,Elite Men,Foreign National,,
29,29,237715,Grote prijs Jean - Pierre Monseré (UCI/1.1),07/03/21,Sun,Road,7 Mar 21,01:00,Elite Men,Foreign National,,
31,31,237716,GP Industria & Artigianato (UCI/1.Pro),07/03/21,Sun,Road,7 Mar 21,01:00,Elite Men,Foreign National,,
33,33,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,7 Mar 21,01:00,Stage 1,Foreign National,,
34,34,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,8 Mar 21,01:00,Stage 2,Foreign National,,
35,35,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,9 Mar 21,01:00,Stage 3,Foreign National,,
36,36,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,10 Mar 21,01:00,Stage 4,Foreign National,,
37,37,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,11 Mar 21,01:00,Stage 5,Foreign National,,
38,38,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,12 Mar 21,01:00,Stage 6,Foreign National,,
39,39,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,13 Mar 21,01:00,Stage 7,Foreign National,,
40,40,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,14 Mar 21,01:00,Stage 8,Foreign National,,
41,41,237717,Paris-Nice (UCI/2.UWT),14/03/21,Sun,Road,14 Mar 21,01:00,Final Classification,Foreign National,,
43,43,237762,Healthy Ageing Tour (UCI/W2.1),12/03/21,Wed,Road,10 Mar 21,01:00,Stage 1,Foreign National,,
44,44,237762,Healthy Ageing Tour (UCI/W2.1),12/03/21,Wed,Road,11 Mar 21,01:00,Stage 2,Foreign National,,
45,45,237762,Healthy Ageing Tour (UCI/W2.1),12/03/21,Wed,Road,12 Mar 21,01:00,Stage 3,Foreign Regional,,
46,46,237762,Healthy Ageing Tour (UCI/W2.1),12/03/21,Wed,Road,12 Mar 21,01:00,Final Classification,Foreign National,,
48,48,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,10 Mar 21,01:00,Stage 1,Foreign National,,
49,49,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,11 Mar 21,01:00,Stage 2,Foreign National,,
50,50,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,12 Mar 21,01:00,Stage 3,Foreign National,,
51,51,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,13 Mar 21,01:00,Stage 4,Foreign National,,
52,52,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,14 Mar 21,01:00,Stage 5,Foreign National,,
53,53,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,15 Mar 21,01:00,Stage 6,Foreign National,,
54,54,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,16 Mar 21,01:00,Stage 7 - ITT,Foreign National,,
55,55,237763,Tirreno-Adriatico (UCI/2.UWT),16/03/21,Wed,Road,16 Mar 21,01:00,Final Classification,Foreign National,,
57,57,235806,Manchester Regional Track League First Division 2021 #10 (Cancelled),12/03/21,Fri,Track League,12 Mar 21,19:30,1/2/3/4/W,Regional C,,"1st, 2nd, 3rd, 4th"
58,58,235806,Manchester Regional Track League First Division 2021 #10 (Cancelled),12/03/21,Fri,Track League,12 Mar 21,19:30,U16/U14(Min 14),Youth Only,,"A, B"
60,60,237978,GP Oetingen (UCI/1.2),14/03/21,Sun,Road,14 Mar 21,01:00,Elite Women,Foreign National,,
62,62,237979,Paris - Troyes (UCI/1.2),14/03/21,Sun,Road,14 Mar 21,01:00,Elite Men,Foreign National,,
64,64,238119,Danilith Nokere Koerse (UCI/1.Pro/Women),17/03/21,Wed,Road,17 Mar 21,01:00,Elite Women,Foreign National,,
66,66,238120,Danilith Nokere Koerse (UCI/1.Pro),17/03/21,Wed,Road,17 Mar 21,01:00,Elite Men,National A,,"1st, 2nd, Elite, N/A"
68,68,235807,Manchester Regional Track League First Division 2021 #11 (Cancelled),19/03/21,Fri,Track League,19 Mar 21,19:30,1/2/3/4/W,Regional C,,"1st, 2nd, 3rd, 4th"
69,69,235807,Manchester Regional Track League First Division 2021 #11 (Cancelled),19/03/21,Fri,Track League,19 Mar 21,19:30,U16/U14(Min 14),Youth Only,,"A, B"
71,71,238294,Milano-Sanremo (UCI/1.UWT),20/03/21,Sat,Road,20 Mar 21,01:00,Elite Men,Foreign National,,
73,73,238293,Trofeo Alfredo Binda - Comune di Cittiglio (UCI/1.WWT),21/03/21,Sun,Road,21 Mar 21,01:00,Elite Women,Foreign National,,
75,75,238295,Omloop van de Westhoek - Memorial Stive Vermaut (UCI/1.1),21/03/21,Sun,Road,21 Mar 21,01:00,Elite Women,Foreign National,,
77,77,238297,"Per Sempre ""Alfredo"" (UCI/1.1)",21/03/21,Sun,Road,21 Mar 21,01:00,Elite Men,Foreign National,,
79,79,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,22 Mar 21,01:00,Stage 1,Foreign National,,
80,80,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,23 Mar 21,01:00,Stage 2 - ITT,Foreign Regional,,
81,81,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,24 Mar 21,01:00,Stage 3,Foreign National,,
82,82,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,25 Mar 21,01:00,Stage 4,Foreign National,,
83,83,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,26 Mar 21,01:00,Stage 5,Foreign National,,
84,84,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,27 Mar 21,01:00,Stage 6,Foreign National,,
85,85,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,28 Mar 21,02:00,Stage 7,Foreign National,,
86,86,238382,Volta Ciclista a Catalunya (UCI/2.UWT),28/03/21,Mon,Road,28 Mar 21,02:00,Final Classification,Foreign National,,
88,88,238411,Settimana Internazionale Coppi e Bartali (UCI/2.1),27/03/21,Tue,Road,23 Mar 21,01:00,Stage 1A,Foreign National,,
89,89,238411,Settimana Internazionale Coppi e Bartali (UCI/2.1),27/03/21,Tue,Road,23 Mar 21,01:00,Stage 1B - TTT,Foreign National,,
90,90,238411,Settimana Internazionale Coppi e Bartali (UCI/2.1),27/03/21,Tue,Road,24 Mar 21,01:00,Stage 2,Foreign National,,
91,91,238411,Settimana Internazionale Coppi e Bartali (UCI/2.1),27/03/21,Tue,Road,25 Mar 21,01:00,Stage 3,Foreign National,,
92,92,238411,Settimana Internazionale Coppi e Bartali (UCI/2.1),27/03/21,Tue,Road,26 Mar 21,01:00,Stage 4,Foreign National,,
93,93,238411,Settimana Internazionale Coppi e Bartali (UCI/2.1),27/03/21,Tue,Road,27 Mar 21,01:00,Stage 5,Foreign National,,
94,94,238411,Settimana Internazionale Coppi e Bartali (UCI/2.1),27/03/21,Tue,Road,27 Mar 21,01:00,Final Classification,Foreign National,,
