,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
151,151,254352,Trek Fox Valley/Bespoke Sports Kit/InSyncCyclingCoach - 2021/22 Winter Cyclo Cross Series - Yorkshir,03/01/22,Mon,Cyclo-Cross,3 Jan 22,11:30,Under 14 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U14
152,152,254352,Trek Fox Valley/Bespoke Sports Kit/InSyncCyclingCoach - 2021/22 Winter Cyclo Cross Series - Yorkshir,03/01/22,Mon,Cyclo-Cross,3 Jan 22,11:05,Under-12 Boys,Under 12,,Under 12
153,153,254352,Trek Fox Valley/Bespoke Sports Kit/InSyncCyclingCoach - 2021/22 Winter Cyclo Cross Series - Yorkshir,03/01/22,Mon,Cyclo-Cross,3 Jan 22,11:05,Under-12 Girls,Under 12,,Under 12
154,154,254352,Trek Fox Valley/Bespoke Sports Kit/InSyncCyclingCoach - 2021/22 Winter Cyclo Cross Series - Yorkshir,03/01/22,Mon,Cyclo-Cross,3 Jan 22,10:45,Under-10 Boys,Under 12,,Under 12
155,155,254352,Trek Fox Valley/Bespoke Sports Kit/InSyncCyclingCoach - 2021/22 Winter Cyclo Cross Series - Yorkshir,03/01/22,Mon,Cyclo-Cross,3 Jan 22,10:45,Under-10 Girls,Under 12,,Under 12
156,156,254352,Trek Fox Valley/Bespoke Sports Kit/InSyncCyclingCoach - 2021/22 Winter Cyclo Cross Series - Yorkshir,03/01/22,Mon,Cyclo-Cross,3 Jan 22,10:30,Under-8 Girls,Under 12,,Under 12
157,157,254352,Trek Fox Valley/Bespoke Sports Kit/InSyncCyclingCoach - 2021/22 Winter Cyclo Cross Series - Yorkshir,03/01/22,Mon,Cyclo-Cross,3 Jan 22,10:30,Under-8 Boys,Under 12,,Under 12
159,159,254690,Full Gas Winter Track League Event #16,04/01/22,Tue,Track League,4 Jan 22,19:00,A Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
160,160,254690,Full Gas Winter Track League Event #16,04/01/22,Tue,Track League,4 Jan 22,19:00,B Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
161,161,254690,Full Gas Winter Track League Event #16,04/01/22,Tue,Track League,4 Jan 22,19:00,C Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
163,163,254927,Glasgow Track League 2021/2022 Round 8 (Cancelled),05/01/22,Wed,Track League,5 Jan 22,18:45,Group A,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
164,164,254927,Glasgow Track League 2021/2022 Round 8 (Cancelled),05/01/22,Wed,Track League,5 Jan 22,18:45,Group B,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
165,165,254927,Glasgow Track League 2021/2022 Round 8 (Cancelled),05/01/22,Wed,Track League,5 Jan 22,18:45,Group C,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
166,166,254927,Glasgow Track League 2021/2022 Round 8 (Cancelled),05/01/22,Wed,Track League,5 Jan 22,18:45,Group D,Regional C,,"2nd, 3rd, 4th, A, B"
167,167,254927,Glasgow Track League 2021/2022 Round 8 (Cancelled),05/01/22,Wed,Track League,5 Jan 22,18:45,New To Track League,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite, N/A"
169,169,254181,42 Degrees Race Night 1 (Cancelled),07/01/22,Fri,Track,7 Jan 22,18:00,Senior/Junior Endurance,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
170,170,254181,42 Degrees Race Night 1 (Cancelled),07/01/22,Fri,Track,7 Jan 22,18:00,Sprinters,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite"
171,171,254181,42 Degrees Race Night 1 (Cancelled),07/01/22,Fri,Track,7 Jan 22,18:00,Youth A,Youth Only,Band 5,A
172,172,254181,42 Degrees Race Night 1 (Cancelled),07/01/22,Fri,Track,7 Jan 22,18:00,Youth B,Youth Only,Band 5,B
174,174,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,9 Jan 22,14:45,Senior / U23 Men's Championship,Category A,CX Band 2 (Pre Sept 2023),"Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
175,175,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,9 Jan 22,11:15,Junior Men's Championship,Category A,CX Band 3 (Pre Sept 2023),Junior
176,176,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,11:00,Veteran Men 40-49 Championship,Category A,CX Band 3 (Pre Sept 2023),Vet 40-49
177,177,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,09:45,Veteran Men 50-59 Championship,Category A,CX Band 3 (Pre Sept 2023),Vet 50-59
178,178,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,09:47,Veteran Men 60+ Championship,Category A,CX Band 3 (Pre Sept 2023),Vet 60+
179,179,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,9 Jan 22,13:00,Senior / U23s Women's Championship,Category A,CX Band 2 (Pre Sept 2023),"Junior, Senior, Under 23, Vet 40-49, Vet 50-59"
180,180,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,9 Jan 22,10:00,Junior Women's Championship,Category A,CX Band 3 (Pre Sept 2023),Junior
181,181,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,01:00,Veteran Women 40-49 Championship,Category A,CX Band 3 (Pre Sept 2023),Vet 40-49
182,182,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,01:00,Veteran Women 50-59 Championship,Category A,CX Band 4 (Pre Sept 2023),Vet 50-59
183,183,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,01:00,Veteran Women 60+ Championship,Category A,CX Band 6 (Pre Sept 2023),Vet 60+
184,184,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,15:15,Under 16 Boys Championship,Category A,CX Band 3 (Pre Sept 2023),Youth U16
185,185,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,13:45,Under 16 Girls Championship,Category A,CX Band 3 (Pre Sept 2023),Youth U16
186,186,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,14:30,Under 14 Boys Championship,Category A,CX Band 3 (Pre Sept 2023),Youth U14
187,187,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,13:47,Under 14 Girls Championship,Category A,CX Band 3 (Pre Sept 2023),Youth U14
188,188,248823,HSBC UK Cyclo-Cross National Championships 2022,09/01/22,Sat,Cyclo-Cross,8 Jan 22,12:00,Veteran Women Championship,Category A,CX Band 3 (Pre Sept 2023),"Vet 40-49, Vet 50-59, Vet 60+"
190,190,249770,SERRL Winter Series #6 (Cancelled),08/01/22,Sat,Closed Circuit,8 Jan 22,12:30,2nd & 3rd Category Men,Regional C+,Band 5,"2nd, 3rd"
191,191,249770,SERRL Winter Series #6 (Cancelled),08/01/22,Sat,Closed Circuit,8 Jan 22,12:31,3rd & 4th Category Women,Regional C+,Band 5,"3rd, 4th"
193,193,250219,SERRL 4th Category Race Preparation Sessions #3,08/01/22,Sat,Closed Circuit,8 Jan 22,12:00,4th Cat Race Prep,Go-Race,Band 5,4th
195,195,251560,Full Gas Winter Circuit Series Event #6,08/01/22,Sat,Closed Circuit,8 Jan 22,13:00,4th Cat Race,Regional C+,Band 5,4th
196,196,251560,Full Gas Winter Circuit Series Event #6,08/01/22,Sat,Closed Circuit,8 Jan 22,14:00,3rd Cat Race,Regional C+,Band 5,3rd
198,198,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,12:10,Youth A Male (Bottom Circuit),Youth Only,Band 5,A
199,199,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,12:10,Youth B Male (Top Circuit),Youth Only,Band 5 (<10 Entrants),B
200,200,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,12:11,Youth A Female (Bottom Circuit),Youth Only,Band 5 (<10 Entrants),A
201,201,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,12:11,Youth B Female (Top Circuit),Youth Only,Band 5 (<10 Entrants),B
202,202,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,13:01,4th Cat Women,Regional C+,Band 5,4th
203,203,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,13:00,2/3 Women,Regional C+,Band 5,"2nd, 3rd"
204,204,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,14:00,4th Cat Only,Regional C+,Band 5,4th
205,205,253337,Odd Down Winter Series 2022 Round 1,08/01/22,Sat,Closed Circuit,8 Jan 22,15:00,2/3,Regional C+,Band 5,"2nd, 3rd"
207,207,254410,Battle of the Bing 2022,09/01/22,Sun,Cyclo-Cross,9 Jan 22,11:00,B,Non-Ranking,,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
208,208,254410,Battle of the Bing 2022,09/01/22,Sun,Cyclo-Cross,9 Jan 22,12:30,Women's,Non-Ranking,,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
209,209,254410,Battle of the Bing 2022,09/01/22,Sun,Cyclo-Cross,9 Jan 22,14:00,A,Non-Ranking,,"Junior, Senior, Under 23, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women"
211,211,253860,Monday Night Track League Round 1,10/01/22,Mon,Track League,10 Jan 22,19:00,Junior Entry,Regional C,,Junior
212,212,253860,Monday Night Track League Round 1,10/01/22,Mon,Track League,10 Jan 22,19:00,Masters entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
213,213,253860,Monday Night Track League Round 1,10/01/22,Mon,Track League,10 Jan 22,19:00,Senior Entry (2/3/4/W/V),Regional C,,"2nd, 3rd, 4th"
214,214,253860,Monday Night Track League Round 1,10/01/22,Mon,Track League,10 Jan 22,19:00,Sprinters Group,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
215,215,253860,Monday Night Track League Round 1,10/01/22,Mon,Track League,10 Jan 22,19:00,Youth Entry,Youth Only,,"A, B, C, D, E"
217,217,254498,DAYTL 2022 Event 1,10/01/22,Mon,Track League,10 Jan 22,20:00,Event 1,Youth Only,,"A, B"
219,219,249661,Newport Track League #7,11/01/22,Tue,Track League,11 Jan 22,19:00,A League,Regional C,,"1st, 2nd, 3rd, A, Junior, N/A"
220,220,249661,Newport Track League #7,11/01/22,Tue,Track League,11 Jan 22,19:00,B League,Regional C,,"2nd, 3rd, 4th, A, B, Junior, N/A"
221,221,249661,Newport Track League #7,11/01/22,Tue,Track League,11 Jan 22,19:00,Masters League (40+),Regional C,,"1st, 2nd, 3rd, Elite"
223,223,254795,Full Gas Winter Track League Event #17,11/01/22,Tue,Track League,11 Jan 22,19:00,B Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
224,224,254795,Full Gas Winter Track League Event #17,11/01/22,Tue,Track League,11 Jan 22,19:00,Sprint Group,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
225,225,254795,Full Gas Winter Track League Event #17,11/01/22,Tue,Track League,11 Jan 22,19:00,C Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
227,227,254928,Glasgow Track League 2021/2022 Round 9 (Cancelled),12/01/22,Wed,Track League,12 Jan 22,18:45,Group A,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
228,228,254928,Glasgow Track League 2021/2022 Round 9 (Cancelled),12/01/22,Wed,Track League,12 Jan 22,18:45,Group B,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
229,229,254928,Glasgow Track League 2021/2022 Round 9 (Cancelled),12/01/22,Wed,Track League,12 Jan 22,18:45,Group C,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite"
230,230,254928,Glasgow Track League 2021/2022 Round 9 (Cancelled),12/01/22,Wed,Track League,12 Jan 22,18:45,Group D,Regional C,,"2nd, 3rd, 4th, A, B"
231,231,254928,Glasgow Track League 2021/2022 Round 9 (Cancelled),12/01/22,Wed,Track League,12 Jan 22,18:45,New To Track League,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite, N/A"
233,233,248936,London Youth Track League 2021-22 #3,13/01/22,Thu,Track League,13 Jan 22,19:00,Boys - Junior/U16/U14,Youth Only,,"A, B, Junior"
234,234,248936,London Youth Track League 2021-22 #3,13/01/22,Thu,Track League,13 Jan 22,19:00,Girls - Junior/U16/U14,Youth Only,,"A, B, Junior"
235,235,248936,London Youth Track League 2021-22 #3,13/01/22,Thu,Track League,13 Jan 22,19:00,U12 Boys&Girls,Youth Only,,C
237,237,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,10:00,Open 1km Time Trial,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
238,238,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,10:00,Open Madison,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
239,239,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,10:00,Women's Madison,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
240,240,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,15 Jan 22,10:00,Open 4km Individual Pursuit,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
241,241,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,11:00,Open 4km Team Pursuit,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
242,242,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,15 Jan 22,10:30,Open 20km Scratch,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
243,243,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,14:30,Open 30km Points,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
244,244,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,14:30,Open Keirin,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
245,245,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,15 Jan 22,10:00,Open Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
246,246,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,12:45,Open Team Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
247,247,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,14:30,Veteran Male 3km Pursuit,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, N/A"
248,248,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,17:00,Veteran Women 2km Pursuit,Regional C,,"1st, 2nd, 3rd, 4th, Elite, N/A"
249,249,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,14:30,Women 3km Pursuit,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
250,250,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,15 Jan 22,10:00,Women's 4km Team Pursuit,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
251,251,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,15 Jan 22,10:30,Women 10km Scratch,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
252,252,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,14:30,Women's 20km Points,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
253,253,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,14:30,Women 500m Time Trial,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
254,254,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,14:30,Women Keirin,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
255,255,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,15 Jan 22,13:15,Women's Team Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
256,256,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,10:45,Women's Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
257,257,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,12:45,MB Tandem Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
258,258,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,14 Jan 22,13:15,WB Tandem Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
259,259,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,10:00,MB Tandem 1km Time Trial,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
260,260,251481,Scottish National Senior and Senior Madison Track Championships (Cancelled),16/01/22,Fri,Track,16 Jan 22,10:00,WB Tandem 1km Time Trial,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
262,262,247310,Velo29 Winter Series 2022 Round 1 (Cancelled),15/01/22,Sat,Closed Circuit,15 Jan 22,11:00,4th Cat only,Regional C+,Band 5,4th
263,263,247310,Velo29 Winter Series 2022 Round 1 (Cancelled),15/01/22,Sat,Closed Circuit,15 Jan 22,11:01,2/3/4 Women,Regional C+,Band 5,"2nd, 3rd, 4th"
264,264,247310,Velo29 Winter Series 2022 Round 1 (Cancelled),15/01/22,Sat,Closed Circuit,15 Jan 22,12:15,E/1/2/3/4,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
266,266,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,10:30,Race 1 - Under 9s,Under 12,,Under 12
267,267,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,10:55,Race 2 - Under 12s,Under 12,,Under 12
268,268,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,11:30,Race 3 - Youth Under 14 Girls,Category B,CX Band 5 (Pre Sept 2023),Youth U14
269,269,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,11:30,Race 3 - Youth Under 14 Boys,Category B,CX Band 4 (Pre Sept 2023),Youth U14
270,270,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,11:30,Race 3 - Youth Under 16 Girls,Category B,CX Band 6 (Pre Sept 2023),Youth U16
271,271,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,11:30,Race 3 - Youth Under 16 Boys,Category B,CX Band 4 (Pre Sept 2023),Youth U16
272,272,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,13:45,Race 4 - Women,Category B,CX Band 4 (Pre Sept 2023),"Junior, Senior, Under 23, Vet 40-49, Vet 50-59, Vet 60+"
273,273,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,11:15,Race 4 - Junior Women,Category B,CX Band 6 (Pre Sept 2023),Junior
274,274,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,14:00,Race 4 - Vet Women 40-49,Non-Ranking,CX Band 5 (Pre Sept 2023),Vet 40-49
275,275,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,12:30,Race 4 - Veteran Women 50-59,Category B,CX Band 5 (Pre Sept 2023),Vet 50-59
276,276,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,14:45,Race 5 - Senior Men,Category B,CX Band 3 (Pre Sept 2023),"Senior, Under 23"
277,277,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,15:15,Race 5 - Junior Men,Non-Ranking,CX Band 5 (Pre Sept 2023),Junior
278,278,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,12:30,Race 5 - Veteran Men 40-49,Category B,CX Band 3 (Pre Sept 2023),Vet 40-49
279,279,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,12:30,Race 5 - Veteran Men 50-59,Category B,CX Band 3 (Pre Sept 2023),Vet 50-59
280,280,248322,Forme Notts & Derby - Broxtowe,15/01/22,Sat,Cyclo-Cross,15 Jan 22,10:00,Race 5 - Veteran Men 60+,Non-Ranking,CX Band 4 (Pre Sept 2023),Vet 60+
282,282,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,13:51,Under 14 Girls Trophy,Category A,CX Band 3 (Pre Sept 2023),Youth U14
283,283,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,14:35,Under 14 Boys Trophy,Category A,CX Band 3 (Pre Sept 2023),Youth U14
284,284,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,13:50,Under 16 Girls Trophy,Category A,CX Band 3 (Pre Sept 2023),Youth U16
285,285,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,15:20,Under 16 Boys Trophy,Category A,CX Band 3 (Pre Sept 2023),Youth U16
286,286,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,16 Jan 22,13:00,Senior / U23s Women's Trophy,Category A,CX Band 2 (Pre Sept 2023),"Senior, Under 23"
287,287,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,16 Jan 22,10:00,Junior Women's Trophy,Category A,CX Band 3 (Pre Sept 2023),Junior
288,288,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,11:45,Veteran Women 40-49's Trophy,Category A,CX Band 4 (Pre Sept 2023),"Vet 40-49, Vet 50-59, Vet 60+"
289,289,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,01:00,Veteran Women 50-59's Trophy,Category A,CX Band 5 (Pre Sept 2023),Vet 50-59
290,290,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,01:00,Veteran Women 60+ Trophy,Category A,CX Band 6 (Pre Sept 2023),Vet 60+
291,291,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,16 Jan 22,14:50,Senior / U23 Men's Trophy,Category A,CX Band 2 (Pre Sept 2023),"Senior, Under 23, Vet 40-49"
292,292,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,16 Jan 22,11:15,Junior Men's Trophy,Category A,CX Band 3 (Pre Sept 2023),Junior
293,293,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,10:40,Veteran Men 40-49 Trophy,Category A,CX Band 3 (Pre Sept 2023),Vet 40-49
294,294,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,09:40,Veteran Men 50-59 Trophy,Category A,CX Band 3 (Pre Sept 2023),Vet 50-59
295,295,248822,HSBC UK Cyclo-Cross National Trophy Series 2021/22 Round 6,16/01/22,Sat,Cyclo-Cross,15 Jan 22,09:41,Veteran Men 60+ Trophy,Category A,CX Band 3 (Pre Sept 2023),Vet 60+
297,297,249771,SERRL Winter Series #7,15/01/22,Sat,Closed Circuit,15 Jan 22,12:20,E/1/2/3 Men,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
298,298,249771,SERRL Winter Series #7,15/01/22,Sat,Closed Circuit,15 Jan 22,12:21,2nd & 3rd Category Women,Regional C+,Band 5,"2nd, 3rd"
299,299,249771,SERRL Winter Series #7,15/01/22,Sat,Closed Circuit,15 Jan 22,13:40,3rd Category Men,Regional C+,Band 5,3rd
301,301,251561,Full Gas Winter Circuit Series Event #7,15/01/22,Sat,Closed Circuit,15 Jan 22,13:00,Masters,Regional Masters C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, N/A"
302,302,251561,Full Gas Winter Circuit Series Event #7,15/01/22,Sat,Closed Circuit,15 Jan 22,14:00,2 / 3 /4 Race,Regional C+,Band 5,"2nd, 3rd, 4th, Junior"
304,304,252989,Muddy Monsters Herts and Beds at Welwyn Wheelers 2,15/01/22,Sat,Cyclo-Cross,15 Jan 22,09:00,Various Cyclo-Cross Go-Ride Racing Race,Go-Ride Racing,,
306,306,253338,Odd Down Winter Series 2022 Round 2,15/01/22,Sat,Closed Circuit,15 Jan 22,13:31,3/4 Women,Regional C+,Band 5,"3rd, 4th"
307,307,253338,Odd Down Winter Series 2022 Round 2,15/01/22,Sat,Closed Circuit,15 Jan 22,13:30,E/1/2/3 Women,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, Elite"
308,308,253338,Odd Down Winter Series 2022 Round 2,15/01/22,Sat,Closed Circuit,15 Jan 22,14:20,3/4,Regional C+,Band 5,"3rd, 4th"
309,309,253338,Odd Down Winter Series 2022 Round 2,15/01/22,Sat,Closed Circuit,15 Jan 22,15:10,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
311,311,249026,WVCC Mudlarks/ Tax Assist Accountants Leicestershire Cyclocross League Round 6,16/01/22,Sun,Cyclo-Cross,16 Jan 22,11:30,Novice Male,Go-Cross,,Senior
312,312,249026,WVCC Mudlarks/ Tax Assist Accountants Leicestershire Cyclocross League Round 6,16/01/22,Sun,Cyclo-Cross,16 Jan 22,14:00,Senior Men,Category B,CX Band 3 (Pre Sept 2023),"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
