,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
161,161,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:17,Junior Women,Category B,,Junior
162,162,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:17,Senior Women,Category B,CX Band 5,"Senior, Vet 40-49, Vet 50-59, Vet 60+"
163,163,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:17,Veteran Women 40-49,Category B,,Vet 40-49
164,164,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:17,Veteran Women 50-59,Category B,CX Band 6 (Pre Sept 2023),Vet 50-59
165,165,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:17,Veteran Women 60+,Category B,CX Band 3 (Pre Sept 2023),Vet 60+
166,166,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:15,Junior Men,Category B,CX Band 5,Junior
167,167,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:15,Senior Men,Category B,CX Band 5,"Senior, Vet 40-49, Vet 50-59, Vet 60+"
168,168,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,13:45,Veteran Men 40-49,Category B,CX Band 5,Vet 40-49
169,169,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,13:45,Veteran Men 50-59,Category B,CX Band 5,Vet 50-59
170,170,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,13:45,Veteran Men 60+,Category B,CX Band 5,Vet 60+
171,171,292277,Lincolnshire Cyclo-cross 2023/2024 Race#12 - Ellmore Factory Racing (Nettleham),07/01/24,Sun,Cyclo-Cross,7 Jan 24,10:17,Novice Race,Go-Cross,,"Junior, N/A, Senior, Vet 40-49, Vet 50+, Vet 50-59, Vet 60+, Veteran, Women, Youth, Youth U14, Youth U16"
173,173,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:00,Novice,Go-Cross,,Senior
174,174,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,14:30,Senior Men,Category B,CX Band 5,Senior
175,175,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,14:30,Junior Men,Category B,CX Band 5,Junior
176,176,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,14:30,Veteran Men 40-49,Category B,CX Band 5,Vet 40-49
177,177,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,13:20,Veteran Men 50-59,Category B,CX Band 5,Vet 50-59
178,178,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,13:20,Veteran Men 60+,Category B,CX Band 5,Vet 60+
179,179,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:50,Senior Women,Category B,CX Band 5,"Senior, Vet 40-49, Vet 50-59, Vet 60+"
180,180,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:50,Junior Women,Category B,CX Band 5,Junior
181,181,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:50,Veteran Women 40-49,Category B,CX Band 5,Vet 40-49
182,182,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:50,Veteran Women 50-59,Category B,CX Band 5,Vet 50-59
183,183,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:50,Veteran Women 60+,Category B,CX Band 5,Vet 60+
184,184,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:00,Youth U16 Boys,Category B,CX Band 5,Youth U16
185,185,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:00,Youth U16 Girls,Category B,CX Band 5,Youth U16
186,186,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:00,Youth U14 Boys,Category B,CX Band 5,Youth U14
187,187,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:00,Youth U14 Girls,Category B,CX Band 5,Youth U14
188,188,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,10:00,Under 12's,Under 12,,Under 12
189,189,292521,Leicestershire Cyclo-Cross League Rd 6 - promoted by Welland Valley Cycling Club,07/01/24,Sun,Cyclo-Cross,7 Jan 24,09:30,Under 9's,Under 12,,Under 12
191,191,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,09:30,Under 10s Boys and Girls,Under 12,,Under 12
192,192,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,10:15,Youth Under 16 and 14 Boys and Girls,Category B,,"Youth U14, Youth U16"
193,193,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,09:50,Under 12 Boys and Girls,Under 12,,Under 12
194,194,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,13:45,"Senior, Junior and Veteran Women",Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
195,195,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,14:45,Senior Open,Category B,CX Band 5,"Junior, Senior, Vet 40-49, Vet 50-59, Vet 60+"
196,196,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:45,Veteran Open 40-49,Category B,CX Band 5,Vet 40-49
197,197,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:15,Veteran Open 50-59,Category B,CX Band 5,Vet 50-59
198,198,294959,Iceni Velo Cross-Eastern League Round 11 (Cancelled),07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:45,Veteran Open 60+,Category B,CX Band 5,Vet 60+
200,200,295887,National Trophy Cyclo-Cross Under-12 & Under-9 Support Races,07/01/24,Sun,Cyclo-Cross,7 Jan 24,11:30,Smart-Timing Under-9 Race,Non-Ranking,,Under 12
201,201,295887,National Trophy Cyclo-Cross Under-12 & Under-9 Support Races,07/01/24,Sun,Cyclo-Cross,7 Jan 24,12:00,Hope Under-12 Race,Non-Ranking,,Under 12
203,203,298519,"2023-2024 UCI Cyclo-cross World Cup #12, Zonhoven (UCI/CDM)",07/01/24,Sun,Cyclo-Cross,7 Jan 24,09:00,Women Elite,International,CX Band 1,Senior
205,205,295321,Monday Night Track League Round 1 2024,08/01/24,Mon,Track League,8 Jan 24,19:00,Junior Entry,Regional C,,Junior
206,206,295321,Monday Night Track League Round 1 2024,08/01/24,Mon,Track League,8 Jan 24,19:00,Masters entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
207,207,295321,Monday Night Track League Round 1 2024,08/01/24,Mon,Track League,8 Jan 24,19:00,Senior Entry (2/3/4/W/V),Regional C,,"2nd, 3rd, 4th, Junior"
208,208,295321,Monday Night Track League Round 1 2024,08/01/24,Mon,Track League,8 Jan 24,19:00,Sprinters Group,Regional C,,"A, B, Junior"
209,209,295321,Monday Night Track League Round 1 2024,08/01/24,Mon,Track League,8 Jan 24,19:00,Youth Entry,Youth Only,,"A, B, C, D, E"
211,211,290825,Full Gas Winter Track League Event #13,09/01/24,Tue,Track League,9 Jan 24,19:00,C Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
212,212,290825,Full Gas Winter Track League Event #13,09/01/24,Tue,Track League,9 Jan 24,19:00,B Group Endurance,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
214,214,295427,Endurance & Sprint Race Night #1,09/01/24,Tue,Track,9 Jan 24,18:30,Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Junior"
215,215,295427,Endurance & Sprint Race Night #1,09/01/24,Tue,Track,9 Jan 24,19:00,Endurance A,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Junior, N/A"
216,216,295427,Endurance & Sprint Race Night #1,09/01/24,Tue,Track,9 Jan 24,19:00,Endurance B,Regional C,,"1st, 2nd, 3rd, 4th, Junior"
217,217,295427,Endurance & Sprint Race Night #1,09/01/24,Tue,Track,9 Jan 24,19:00,Endurance C,Regional C,,"1st, 2nd, 3rd, 4th, Junior"
219,219,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Elimination,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
220,220,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Elimination Race,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
221,221,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Individual Pursuit,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
222,222,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Individual Pursuit,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
223,223,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Keirin,Foreign National,,"1st, 2nd, 3rd, Elite"
224,224,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Elite Women - Keirin,Foreign National,,"1st, 2nd, 3rd, Elite"
225,225,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Team Pursuit,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
226,226,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Team Pursuit,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
227,227,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Team Sprint,Foreign National,,"1st, 2nd, 3rd, Elite"
228,228,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Team Sprint,Foreign National,,"1st, 2nd, 3rd, Elite"
229,229,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Points Race,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
230,230,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Points Race,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
231,231,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Scratch,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
232,232,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Scratch,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
233,233,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Sprint,Foreign National,,"1st, 2nd, 3rd, Elite"
234,234,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Sprint,Foreign National,,"1st, 2nd, 3rd, Elite"
235,235,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Time Trial,Foreign National,,"1st, 2nd, 3rd, Elite"
236,236,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Time Trial,Foreign National,,"1st, 2nd, 3rd, Elite"
237,237,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Madison,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
238,238,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Men Elite - Omnium,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
239,239,298432,UEC Track Elite European Championships (UCI/CC),14/01/24,Wed,Track,10 Jan 24,09:00,Women Elite - Omnium,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
241,241,295488,Derby Arena Youth Track League 2024 Event 1,11/01/24,Thu,Track League,11 Jan 24,09:00,Youth A Female,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
242,242,295488,Derby Arena Youth Track League 2024 Event 1,11/01/24,Thu,Track League,11 Jan 24,09:00,Youth A Male,Youth Only,Band 5,"A, B, C, D, E, N/A"
243,243,295488,Derby Arena Youth Track League 2024 Event 1,11/01/24,Thu,Track League,11 Jan 24,09:00,Youth A Male - Sprint,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
244,244,295488,Derby Arena Youth Track League 2024 Event 1,11/01/24,Thu,Track League,11 Jan 24,09:00,Youth B Female,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
245,245,295488,Derby Arena Youth Track League 2024 Event 1,11/01/24,Thu,Track League,11 Jan 24,09:00,Youth B Male,Youth Only,Band 5 (<10 Entrants),"A, B, C, D, E, N/A"
246,246,295488,Derby Arena Youth Track League 2024 Event 1,11/01/24,Thu,Track League,11 Jan 24,19:00,Derby Arena Youth Track League 2024 Event 1,Youth Only,,"A, B"
248,248,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,1 km Time Trial,Regional C,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Elite, Junior"
249,249,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,Individual Pursuit,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior"
250,250,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,Team Pursuit,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior"
251,251,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,Team Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
252,252,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,Women Team Pursuit,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
253,253,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,Women Team Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
254,254,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,Women's 500 m Time Trial,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
255,255,294065,42 Degrees Pursuit & TT Evening 2024,12/01/24,Fri,Track,12 Jan 24,18:00,Women's Individual Pursuit,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
257,257,294797,Manchester Regional Track League 2024 #1 (MRTL),12/01/24,Fri,Track League,12 Jan 24,19:30,E/1/2/3/4/W,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior"
258,258,294797,Manchester Regional Track League 2024 #1 (MRTL),12/01/24,Fri,Track League,12 Jan 24,19:30,U16,Regional C,,"A, B"
260,260,294840,Glasgow Track League 2023/24 Round 11,12/01/24,Fri,Track League,12 Jan 24,18:45,Group A,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior"
261,261,294840,Glasgow Track League 2023/24 Round 11,12/01/24,Fri,Track League,12 Jan 24,18:45,Group B,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior"
262,262,294840,Glasgow Track League 2023/24 Round 11,12/01/24,Fri,Track League,12 Jan 24,18:45,Group C,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior"
263,263,294840,Glasgow Track League 2023/24 Round 11,12/01/24,Fri,Track League,12 Jan 24,18:45,Group D,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite, Junior"
264,264,294840,Glasgow Track League 2023/24 Round 11,12/01/24,Fri,Track League,12 Jan 24,18:45,New To Track League,Regional C,,"1st, 2nd, 3rd, 4th, A, B, Elite, Junior"
266,266,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,10:26,Under 14 Female Championship,Category A,CX Band 2,Youth U14
267,267,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,12:20,Under 14 Open Championship,Category A,CX Band 2,Youth U14
268,268,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,10:25,Under 16 Female Championship,Category A,CX Band 2,Youth U16
269,269,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,13:20,Under 16 Open Championship,Category A,CX Band 2,Youth U16
270,270,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,13 Jan 24,10:25,Junior Female Championship,Category A,CX Band 2,Junior
271,271,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,13 Jan 24,11:25,Senior / U23 Female Championship,Category A,CX Band 3,"Senior, Vet 40-49, Vet 50-59"
272,272,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,09:25,Veteran 40-49 Female Championship,Category A,CX Band 2,Vet 40-49
273,273,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,09:26,Veteran 50-59 Female Championship,Category A,CX Band 2,Vet 50-59
274,274,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,09:27,Veteran 60+ Female Championship,Category A,CX Band 2,Vet 60+
275,275,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,13 Jan 24,09:25,Junior Championship,Category A,CX Band 2,Junior
276,276,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,13 Jan 24,13:15,Senior / U23 Championship,Category A,CX Band 3,"Senior, Vet 40-49, Vet 50-59"
277,277,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,14 Jan 24,14:20,Veteran 40-49 Open Championship,Category A,CX Band 2,Vet 40-49
278,278,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,13 Jan 24,14:45,Veteran 50-59 Open Championship,Category A,CX Band 2,Vet 50-59
279,279,290148,British Cycling Cyclo-cross National Championships 2024,14/01/24,Sat,Cyclo-Cross,13 Jan 24,14:46,Veteran 60+ Open Championship,Category A,CX Band 2,Vet 60+
281,281,290888,Full Gas Winter Circuit Series Event #13,13/01/24,Sat,Closed Circuit,13 Jan 24,13:00,4th Category Only,Regional C+,Band 5,4th
282,282,290888,Full Gas Winter Circuit Series Event #13,13/01/24,Sat,Closed Circuit,13 Jan 24,14:00,2/3 Category,Regional C+,Band 5,"2nd, 3rd"
284,284,293373,Muddy Monsters Round 4 - Welwyn Wheelers,13/01/24,Sat,Cyclo-Cross,13 Jan 24,09:30,Muddy Monsters Round 4 - Welwyn Wheelers,Go-Ride Racing,,
286,286,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,09:00,Youth E Boys,Youth Only,,"E, N/A"
287,287,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,09:00,Youth E Girls,Youth Only,,"E, N/A"
288,288,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,09:00,Youth D Boys,Youth Only,,"A, D, N/A"
289,289,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,11:00,Youth D Girls,Youth Only,,D
290,290,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,11:00,Youth C Boys,Youth Only,,C
291,291,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,09:00,Youth C Girls,Youth Only,,"C, N/A"
292,292,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,11:25,Youth B,Youth Only,Band 5,B
293,293,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,11:25,Youth B Girls,Youth Only,Band 5 (<10 Entrants),B
294,294,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,12:00,Youth A,Youth Only,Band 5,A
295,295,294346,Chilly City Crits #1,13/01/24,Sat,Closed Circuit,13 Jan 24,12:00,Youth A Girls,Youth Only,Band 5 (<10 Entrants),A
297,297,295614,Callendar Park CX (U8s-U12s),13/01/24,Sat,Cyclo-Cross,13 Jan 24,11:30,Under 8 Female,Under 12,,Under 12
298,298,295614,Callendar Park CX (U8s-U12s),13/01/24,Sat,Cyclo-Cross,13 Jan 24,11:30,Under 8 Male,Under 12,,Under 12
299,299,295614,Callendar Park CX (U8s-U12s),13/01/24,Sat,Cyclo-Cross,13 Jan 24,11:50,Under 10 Female,Under 12,,Under 12
300,300,295614,Callendar Park CX (U8s-U12s),13/01/24,Sat,Cyclo-Cross,13 Jan 24,11:50,Under 10 Male,Under 12,,Under 12
301,301,295614,Callendar Park CX (U8s-U12s),13/01/24,Sat,Cyclo-Cross,13 Jan 24,12:15,Under 12 Female,Under 12,,Under 12
302,302,295614,Callendar Park CX (U8s-U12s),13/01/24,Sat,Cyclo-Cross,13 Jan 24,12:15,Under 12 Male,Under 12,,Under 12
304,304,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,09:30,Under 8's female,Non-Ranking,,
305,305,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,09:30,Under 8's male,Non-Ranking,,
306,306,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,10:00,Under 10's female,Non-Ranking,,
307,307,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,10:00,Under 10's male,Non-Ranking,,
308,308,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,10:00,Under 12's female,Non-Ranking,,
309,309,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,10:00,Under 12's male,Non-Ranking,,
310,310,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,12:00,Fun,Go-MTB,,
311,311,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,12:00,Juvenile Female,MTB Regional B,MTB XC Regional B,Juvenile
312,312,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,12:00,Juvenile Open,MTB Regional B,MTB XC Regional B,Juvenile
313,313,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,12:00,Youth Female,MTB Regional B,MTB XC Regional B,Youth
314,314,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,12:00,Youth Open,MTB Regional B,MTB XC Regional B,Youth
315,315,293295,Soggy Bottom Series Round 2,14/01/24,Sun,MTB XC,14 Jan 24,12:00,Junior Female,MTB Regional B,MTB XC Regional A,Junior
